Flight Information:
Launch Date:            	     	                       	Wednesday, 01 July 2020	     	                       	           	Launch Time: 	     	             	17:30:44	       	     	End of Ascent:	     	         	01:38:24
Station name:           	     	                       	                       	     	                       	           	Serialnumber:	     	             	20026279
Ground values:
Pressure:               	     	                       	883.0 hPa              	     	                       	           	Temperature: 	     	             	16.8 °C 	       	     	Humidity:     	     	         	48 %
Wind Direction:         	     	                       	190 °                  	     	                       	           	Wind Speed:  	     	             	3 m/s   	       	     	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-114.035 °             	     	                       	           	Latitude:    	     	             	46.520 °	       	     	Altitude:     	     	         	978 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                       	     	                       	           	
Events:
Highest Point:          	     	                       	7.0 hPa                	     	                       	           	34009 m
Tropopauses:            	     	                       	1.: 289.0 hPa          	     	                       	           	2.: 95.7 hPa 	     	             	
Max Winds:              	     	                       	                       	     	                       	           	             	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                     	Ws   	Wd                     	Long.      	Lat.         	Alt  	Geopot       	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                    	[m/s]	[°]                    	[°]        	[°]          	[m]  	[m]          	        	       	[°C] 	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
1664                    	261.5	-43.6                  	2                      	21.7 	225                    	-113.717633	46.693300    	10001	9986         	1658.651	88.541 	-72.3	-43.6         	5.2  	16.1     	051     	32354	0.396867
1665                    	261.3	-43.6                  	2                      	21.8 	225                    	-113.717431	46.693438    	10006	9991         	1659.386	88.459 	-72.4	-43.6         	5.2  	16.1     	051     	32376	0.396518
1666                    	261.1	-43.5                  	2                      	21.8 	225                    	-113.717230	46.693575    	10011	9996         	1660.121	88.378 	-72.6	-43.5         	5.2  	16.1     	051     	32399	0.396170
1667                    	260.9	-43.5                  	2                      	21.8 	225                    	-113.717029	46.693712    	10016	10001        	1660.856	88.297 	-72.7	-43.5         	5.2  	16.0     	051     	32421	0.395822
1668                    	260.7	-43.5                  	2                      	21.9 	225                    	-113.716828	46.693850    	10022	10007        	1661.591	88.215 	-72.9	-43.5         	5.2  	16.0     	051     	32443	0.395474
1669                    	260.5	-43.5                  	2                      	21.9 	225                    	-113.716626	46.693987    	10027	10012        	1662.326	88.134 	-73.0	-43.5         	5.2  	16.0     	051     	32465	0.395127
1670                    	260.3	-43.4                  	2                      	22.0 	225                    	-113.716425	46.694124    	10032	10017        	1663.061	88.053 	-73.2	-43.4         	5.2  	16.0     	051     	32487	0.394780
1671                    	260.1	-43.4                  	2                      	21.9 	225                    	-113.716224	46.694262    	10037	10022        	1663.781	87.972 	-73.4	-43.4         	5.2  	16.0     	051     	32509	0.394434
1672                    	259.9	-43.4                  	2                      	21.9 	225                    	-113.716023	46.694399    	10042	10027        	1664.522	87.896 	-73.5	-43.4         	5.2  	16.0     	051     	32532	0.394106
1673                    	259.7	-43.4                  	2                      	21.9 	225                    	-113.715821	46.694536    	10047	10033        	1665.265	87.823 	-73.6	-43.4         	5.2  	16.0     	051     	32554	0.393784
1674                    	259.5	-43.4                  	2                      	21.8 	225                    	-113.715620	46.694674    	10053	10038        	1666.007	87.749 	-73.7	-43.4         	5.2  	16.0     	051     	32576	0.393462
1675                    	259.3	-43.4                  	2                      	21.8 	225                    	-113.715419	46.694811    	10058	10043        	1666.751	87.676 	-73.8	-43.4         	5.2  	16.0     	051     	32598	0.393143
1676                    	259.1	-43.4                  	2                      	21.8 	225                    	-113.715218	46.694949    	10063	10048        	1667.494	87.603 	-73.9	-43.4         	5.2  	16.0     	051     	32620	0.392823
1677                    	258.9	-43.3                  	2                      	21.7 	225                    	-113.715016	46.695086    	10068	10053        	1668.238	87.530 	-74.0	-43.3         	5.2  	16.0     	051     	32642	0.392504
1678                    	258.7	-43.3                  	2                      	21.7 	225                    	-113.714815	46.695223    	10073	10058        	1668.981	87.457 	-74.1	-43.3         	5.2  	16.0     	051     	32665	0.392185
1679                    	258.5	-43.3                  	2                      	21.7 	225                    	-113.714614	46.695361    	10079	10064        	1669.725	87.385 	-74.2	-43.3         	5.2  	16.0     	051     	32687	0.391866
1680                    	258.3	-43.3                  	2                      	21.6 	225                    	-113.714412	46.695494    	10084	10069        	1670.437	87.312 	-74.3	-43.3         	5.1  	16.0     	051     	32709	0.391548
1681                    	258.1	-43.3                  	2                      	21.6 	225                    	-113.714209	46.695624    	10089	10074        	1671.152	87.242 	-74.4	-43.3         	4.9  	16.0     	051     	32730	0.391243
1682                    	257.9	-43.3                  	1                      	21.6 	225                    	-113.714007	46.695754    	10094	10079        	1671.852	87.172 	-74.5	-43.3         	4.9  	16.0     	051     	32752	0.390938
1683                    	257.7	-43.3                  	1                      	21.6 	225                    	-113.713804	46.695884    	10099	10083        	1672.567	87.103 	-74.6	-43.3         	4.9  	16.0     	051     	32774	0.390633
1684                    	257.5	-43.3                  	1                      	21.5 	225                    	-113.713602	46.696014    	10103	10088        	1673.267	87.033 	-74.7	-43.3         	4.9  	16.0     	051     	32795	0.390329
1685                    	257.3	-43.3                  	1                      	21.5 	225                    	-113.713399	46.696144    	10108	10093        	1673.983	86.964 	-74.8	-43.3         	4.9  	16.0     	051     	32817	0.390028
1686                    	257.1	-43.3                  	1                      	21.5 	226                    	-113.713196	46.696274    	10113	10098        	1674.687	86.899 	-74.8	-43.3         	4.9  	16.0     	051     	32839	0.389736
1687                    	257.0	-43.3                  	1                      	21.4 	226                    	-113.712994	46.696404    	10118	10103        	1675.408	86.834 	-74.8	-43.3         	4.9  	16.0     	051     	32861	0.389445
1688                    	256.8	-43.3                  	1                      	21.4 	226                    	-113.712791	46.696534    	10123	10108        	1676.112	86.770 	-74.8	-43.3         	4.9  	16.0     	051     	32882	0.389153
1689                    	256.6	-43.2                  	1                      	21.4 	226                    	-113.712589	46.696664    	10128	10113        	1676.832	86.705 	-74.7	-43.2         	4.9  	16.0     	051     	32904	0.388862
1690                    	256.4	-43.2                  	1                      	21.3 	226                    	-113.712386	46.696794    	10133	10118        	1677.537	86.640 	-74.7	-43.2         	4.9  	16.0     	051     	32926	0.388571
1691                    	256.2	-43.2                  	1                      	21.3 	226                    	-113.712184	46.696924    	10138	10123        	1678.241	86.575 	-74.7	-43.2         	4.9  	16.0     	051     	32947	0.388280
1692                    	256.0	-43.2                  	1                      	21.3 	226                    	-113.711981	46.697054    	10143	10128        	1678.962	86.511 	-74.7	-43.2         	4.9  	16.0     	051     	32969	0.387990
1693                    	255.8	-43.2                  	1                      	21.3 	226                    	-113.711778	46.697184    	10148	10133        	1679.667	86.446 	-74.7	-43.2         	4.9  	16.0     	051     	32991	0.387699
1694                    	255.6	-43.2                  	1                      	21.3 	226                    	-113.711576	46.697314    	10153	10138        	1680.387	86.382 	-74.7	-43.2         	4.9  	16.0     	051     	33012	0.387409
1695                    	255.5	-43.2                  	1                      	21.3 	226                    	-113.711373	46.697444    	10158	10143        	1681.092	86.317 	-74.7	-43.2         	4.9  	16.0     	051     	33034	0.387119
1696                    	255.3	-43.2                  	1                      	21.3 	226                    	-113.711171	46.697574    	10163	10148        	1681.812	86.253 	-74.7	-43.2         	4.9  	16.0     	051     	33056	0.386830
1697                    	255.1	-43.2                  	1                      	21.3 	226                    	-113.710968	46.697704    	10168	10152        	1682.517	86.188 	-74.7	-43.2         	4.9  	16.0     	051     	33077	0.386540
1698                    	254.9	-43.2                  	1                      	21.3 	226                    	-113.710765	46.697834    	10173	10157        	1683.238	86.124 	-74.7	-43.2         	4.9  	16.0     	051     	33099	0.386251
1699                    	254.7	-43.2                  	1                      	21.3 	226                    	-113.710563	46.697964    	10178	10162        	1683.942	86.059 	-74.7	-43.2         	4.9  	16.0     	051     	33121	0.385958
1700                    	254.5	-43.2                  	1                      	21.3 	227                    	-113.710360	46.698094    	10183	10167        	1684.662	85.993 	-74.7	-43.2         	4.9  	16.0     	051     	33143	0.385664
1701                    	254.3	-43.2                  	1                      	21.3 	227                    	-113.710158	46.698224    	10188	10172        	1685.365	85.928 	-74.7	-43.2         	4.9  	16.0     	051     	33164	0.385371
1702                    	254.1	-43.2                  	1                      	21.3 	227                    	-113.709955	46.698354    	10192	10177        	1686.069	85.863 	-74.7	-43.2         	4.9  	16.0     	051     	33186	0.385078
1703                    	254.0	-43.2                  	1                      	21.3 	227                    	-113.709752	46.698484    	10197	10182        	1686.789	85.797 	-74.7	-43.2         	4.9  	16.0     	051     	33208	0.384785
1704                    	253.8	-43.2                  	1                      	21.3 	227                    	-113.709550	46.698614    	10202	10187        	1687.493	85.732 	-74.7	-43.2         	4.9  	16.0     	051     	33229	0.384493
1705                    	253.6	-43.2                  	1                      	21.3 	227                    	-113.709347	46.698744    	10207	10192        	1688.213	85.667 	-74.7	-43.2         	4.9  	16.0     	051     	33251	0.384200
1706                    	253.4	-43.2                  	1                      	21.3 	227                    	-113.709145	46.698874    	10212	10197        	1688.917	85.601 	-74.7	-43.2         	4.9  	16.0     	051     	33273	0.383907
1707                    	253.2	-43.2                  	1                      	21.3 	227                    	-113.708942	46.699004    	10217	10202        	1689.637	85.536 	-74.7	-43.2         	4.9  	16.0     	051     	33294	0.383614
1708                    	253.0	-43.2                  	1                      	21.3 	227                    	-113.708740	46.699134    	10222	10207        	1690.341	85.471 	-74.7	-43.2         	4.9  	16.0     	051     	33316	0.383322
1709                    	252.8	-43.1                  	1                      	21.3 	227                    	-113.708537	46.699264    	10227	10212        	1691.061	85.406 	-74.7	-43.1         	4.9  	16.0     	051     	33338	0.383030
1710                    	252.7	-43.1                  	1                      	21.3 	227                    	-113.708340	46.699381    	10232	10217        	1691.780	85.341 	-74.7	-43.1         	5.0  	16.0     	051     	33358	0.382738
1711                    	252.5	-43.1                  	1                      	21.2 	227                    	-113.708148	46.699489    	10237	10222        	1692.514	85.274 	-74.7	-43.1         	5.1  	16.0     	051     	33378	0.382438
1712                    	252.3	-43.1                  	1                      	21.1 	228                    	-113.707956	46.699596    	10242	10227        	1693.248	85.206 	-74.7	-43.1         	5.1  	16.0     	051     	33398	0.382135
1713                    	252.1	-43.1                  	1                      	21.0 	228                    	-113.707764	46.699704    	10247	10232        	1693.980	85.138 	-74.7	-43.1         	5.1  	16.0     	051     	33417	0.381827
1714                    	251.9	-43.1                  	1                      	20.9 	228                    	-113.707572	46.699811    	10253	10237        	1694.712	85.069 	-74.7	-43.1         	5.1  	16.0     	051     	33437	0.381519
1715                    	251.7	-43.1                  	1                      	20.7 	228                    	-113.707380	46.699919    	10258	10242        	1695.444	85.000 	-74.6	-43.1         	5.1  	16.0     	051     	33457	0.381211
1716                    	251.5	-43.1                  	1                      	20.6 	228                    	-113.707188	46.700026    	10263	10247        	1696.176	84.932 	-74.6	-43.1         	5.1  	16.0     	051     	33476	0.380903
1717                    	251.3	-43.1                  	1                      	20.5 	228                    	-113.706996	46.700133    	10268	10252        	1696.908	84.863 	-74.6	-43.1         	5.1  	16.0     	051     	33496	0.380596
1718                    	251.1	-43.1                  	1                      	20.4 	229                    	-113.706804	46.700241    	10273	10257        	1697.640	84.795 	-74.6	-43.0         	5.1  	16.0     	051     	33515	0.380289
1719                    	250.9	-43.0                  	1                      	20.3 	229                    	-113.706612	46.700348    	10278	10262        	1698.373	84.727 	-74.6	-43.0         	5.1  	16.0     	051     	33535	0.379982
1720                    	250.8	-43.0                  	1                      	20.1 	229                    	-113.706420	46.700456    	10283	10267        	1699.105	84.658 	-74.6	-43.0         	5.1  	16.0     	051     	33555	0.379675
1721                    	250.6	-43.0                  	1                      	20.0 	229                    	-113.706228	46.700563    	10288	10273        	1699.837	84.590 	-74.6	-43.0         	5.1  	16.0     	051     	33574	0.379369
1722                    	250.4	-43.0                  	1                      	19.9 	229                    	-113.706036	46.700671    	10293	10278        	1700.570	84.522 	-74.6	-43.0         	5.1  	16.0     	051     	33594	0.379063
1723                    	250.2	-43.0                  	1                      	19.8 	230                    	-113.705844	46.700778    	10298	10283        	1701.302	84.454 	-74.6	-43.0         	5.1  	16.0     	051     	33614	0.378757
1724                    	250.0	-43.0                  	1                      	19.7 	230                    	-113.705652	46.700886    	10304	10288        	1702.035	84.386 	-74.6	-43.0         	5.1  	16.0     	051     	33633	0.378452
1725                    	249.8	-43.0                  	1                      	19.5 	230                    	-113.705460	46.700993    	10309	10293        	1702.768	84.318 	-74.6	-43.0         	5.1  	16.0     	051     	33653	0.378146
1726                    	249.6	-43.0                  	1                      	19.4 	230                    	-113.705268	46.701101    	10314	10298        	1703.484	84.249 	-74.6	-43.0         	5.1  	16.0     	051     	33672	0.377839
1727                    	249.4	-42.9                  	1                      	19.3 	230                    	-113.705076	46.701208    	10319	10303        	1704.217	84.181 	-74.5	-42.9         	5.1  	16.0     	051     	33692	0.377532
1728                    	249.3	-42.9                  	1                      	19.2 	231                    	-113.704884	46.701315    	10324	10308        	1704.949	84.112 	-74.5	-42.9         	5.1  	16.0     	051     	33712	0.377224
1729                    	249.1	-42.9                  	1                      	19.1 	231                    	-113.704692	46.701423    	10329	10313        	1705.681	84.044 	-74.5	-42.9         	5.1  	15.9     	051     	33731	0.376918
1730                    	248.9	-42.9                  	1                      	18.9 	231                    	-113.704500	46.701530    	10334	10318        	1706.414	83.976 	-74.5	-42.9         	5.1  	15.9     	051     	33751	0.376611
1731                    	248.7	-42.9                  	1                      	18.9 	231                    	-113.704308	46.701638    	10339	10323        	1707.146	83.908 	-74.5	-42.9         	5.1  	15.9     	051     	33771	0.376305
1732                    	248.5	-42.9                  	1                      	18.9 	231                    	-113.704116	46.701745    	10344	10328        	1707.879	83.839 	-74.5	-42.9         	5.1  	15.9     	051     	33790	0.375999
1733                    	248.3	-42.9                  	1                      	18.8 	231                    	-113.703923	46.701853    	10349	10334        	1708.612	83.771 	-74.5	-42.9         	5.1  	15.9     	051     	33810	0.375693
1734                    	248.1	-42.8                  	1                      	18.8 	231                    	-113.703731	46.701960    	10354	10339        	1709.344	83.703 	-74.5	-42.8         	5.1  	15.9     	051     	33829	0.375388
1735                    	247.9	-42.8                  	1                      	18.7 	231                    	-113.703539	46.702068    	10360	10344        	1710.077	83.635 	-74.4	-42.8         	5.1  	15.9     	051     	33849	0.375082
1736                    	247.8	-42.8                  	1                      	18.7 	231                    	-113.703347	46.702175    	10365	10349        	1710.810	83.567 	-74.4	-42.8         	5.1  	15.9     	051     	33869	0.374777
1737                    	247.6	-42.8                  	1                      	18.6 	231                    	-113.703155	46.702282    	10370	10354        	1711.543	83.500 	-74.4	-42.8         	5.1  	15.9     	051     	33888	0.374472
1738                    	247.4	-42.8                  	1                      	18.6 	231                    	-113.702963	46.702390    	10375	10359        	1712.275	83.432 	-74.4	-42.8         	5.1  	15.9     	051     	33908	0.374167
1739                    	247.2	-42.8                  	1                      	18.5 	231                    	-113.702771	46.702497    	10380	10364        	1713.008	83.363 	-74.4	-42.8         	5.1  	15.9     	051     	33928	0.373861
1740                    	247.0	-42.8                  	1                      	18.5 	231                    	-113.702591	46.702596    	10385	10369        	1713.739	83.294 	-74.4	-42.8         	5.1  	15.9     	051     	33946	0.373551
1741                    	246.8	-42.7                  	1                      	18.5 	231                    	-113.702421	46.702688    	10390	10374        	1714.516	83.223 	-74.4	-42.7         	5.3  	15.9     	051     	33963	0.373228
1742                    	246.6	-42.7                  	1                      	18.4 	231                    	-113.702251	46.702779    	10396	10380        	1715.276	83.151 	-74.3	-42.7         	5.3  	15.9     	051     	33981	0.372906
1743                    	246.4	-42.7                  	1                      	18.4 	231                    	-113.702081	46.702871    	10401	10385        	1716.036	83.079 	-74.3	-42.7         	5.3  	15.9     	051     	33998	0.372584
1744                    	246.2	-42.7                  	1                      	18.3 	231                    	-113.701911	46.702962    	10406	10390        	1716.812	83.008 	-74.3	-42.7         	5.3  	15.9     	051     	34015	0.372263
1745                    	246.0	-42.7                  	1                      	18.3 	231                    	-113.701741	46.703054    	10412	10396        	1717.573	82.936 	-74.3	-42.7         	5.3  	15.9     	051     	34033	0.371942
1746                    	245.8	-42.7                  	1                      	18.2 	231                    	-113.701571	46.703145    	10417	10401        	1718.349	82.865 	-74.3	-42.7         	5.3  	15.9     	051     	34050	0.371620
1747                    	245.6	-42.6                  	1                      	18.2 	231                    	-113.701401	46.703237    	10422	10406        	1719.110	82.793 	-74.3	-42.6         	5.3  	15.9     	051     	34068	0.371300
1748                    	245.4	-42.6                  	1                      	18.1 	231                    	-113.701230	46.703328    	10428	10412        	1719.871	82.722 	-74.3	-42.6         	5.3  	15.9     	051     	34085	0.370979
1749                    	245.3	-42.6                  	1                      	18.1 	231                    	-113.701060	46.703419    	10433	10417        	1720.647	82.651 	-74.2	-42.6         	5.3  	16.0     	051     	34102	0.370659
1750                    	245.1	-42.6                  	1                      	18.0 	231                    	-113.700890	46.703511    	10438	10422        	1721.408	82.579 	-74.2	-42.6         	5.3  	16.0     	051     	34120	0.370340
1751                    	244.9	-42.6                  	1                      	18.0 	231                    	-113.700720	46.703602    	10444	10428        	1722.185	82.508 	-74.2	-42.6         	5.3  	16.0     	051     	34137	0.370020
1752                    	244.7	-42.5                  	1                      	17.9 	231                    	-113.700550	46.703694    	10449	10433        	1722.946	82.437 	-74.2	-42.5         	5.3  	16.0     	051     	34154	0.369701
1753                    	244.5	-42.5                  	1                      	17.8 	231                    	-113.700380	46.703785    	10454	10438        	1723.711	82.370 	-74.2	-42.5         	5.3  	16.0     	051     	34172	0.369400
1754                    	244.3	-42.5                  	1                      	17.7 	231                    	-113.700210	46.703877    	10460	10444        	1724.492	82.303 	-74.2	-42.5         	5.3  	16.0     	051     	34189	0.369101
1755                    	244.1	-42.5                  	1                      	17.6 	231                    	-113.700040	46.703968    	10465	10449        	1725.257	82.237 	-74.2	-42.5         	5.3  	16.0     	051     	34206	0.368802
1756                    	243.9	-42.5                  	1                      	17.5 	231                    	-113.699870	46.704060    	10471	10454        	1726.039	82.170 	-74.2	-42.5         	5.3  	16.0     	051     	34224	0.368503
1757                    	243.7	-42.5                  	1                      	17.4 	231                    	-113.699700	46.704151    	10476	10460        	1726.804	82.104 	-74.2	-42.5         	5.3  	16.0     	051     	34241	0.368205
1758                    	243.5	-42.5                  	1                      	17.3 	231                    	-113.699530	46.704242    	10481	10465        	1727.570	82.037 	-74.2	-42.5         	5.3  	16.0     	051     	34259	0.367907
1759                    	243.3	-42.5                  	1                      	17.2 	231                    	-113.699360	46.704334    	10487	10470        	1728.351	81.971 	-74.2	-42.5         	5.3  	16.0     	051     	34276	0.367609
1760                    	243.1	-42.5                  	1                      	17.1 	231                    	-113.699190	46.704425    	10492	10476        	1729.117	81.904 	-74.2	-42.5         	5.3  	16.0     	051     	34293	0.367312
1761                    	242.9	-42.5                  	1                      	17.0 	231                    	-113.699020	46.704517    	10497	10481        	1729.883	81.838 	-74.2	-42.5         	5.3  	16.0     	051     	34311	0.367014
1762                    	242.8	-42.5                  	1                      	16.9 	231                    	-113.698850	46.704608    	10503	10486        	1730.664	81.772 	-74.2	-42.5         	5.3  	16.0     	051     	34328	0.366717
1763                    	242.6	-42.5                  	1                      	16.9 	231                    	-113.698680	46.704700    	10508	10492        	1731.430	81.706 	-74.2	-42.5         	5.3  	16.0     	051     	34345	0.366421
1764                    	242.4	-42.5                  	1                      	16.8 	231                    	-113.698510	46.704791    	10513	10497        	1732.212	81.640 	-74.2	-42.5         	5.3  	16.0     	051     	34363	0.366124
1765                    	242.2	-42.5                  	1                      	16.7 	231                    	-113.698339	46.704883    	10519	10502        	1732.978	81.574 	-74.2	-42.5         	5.3  	16.0     	051     	34380	0.365828
1766                    	242.0	-42.5                  	1                      	16.6 	231                    	-113.698169	46.704974    	10524	10507        	1733.747	81.510 	-74.2	-42.5         	5.3  	16.0     	051     	34398	0.365545
1767                    	241.8	-42.5                  	1                      	16.5 	231                    	-113.697999	46.705066    	10529	10513        	1734.534	81.449 	-74.2	-42.5         	5.3  	16.0     	051     	34415	0.365269
1768                    	241.6	-42.5                  	1                      	16.4 	231                    	-113.697829	46.705157    	10535	10518        	1735.304	81.388 	-74.2	-42.5         	5.3  	16.0     	051     	34432	0.364994
1769                    	241.4	-42.5                  	1                      	16.3 	232                    	-113.697659	46.705248    	10540	10523        	1736.091	81.327 	-74.2	-42.5         	5.3  	16.0     	051     	34450	0.364719
1770                    	241.2	-42.5                  	1                      	16.2 	232                    	-113.697489	46.705340    	10545	10529        	1736.862	81.265 	-74.3	-42.5         	5.3  	16.0     	051     	34467	0.364444
1771                    	241.0	-42.5                  	1                      	16.1 	232                    	-113.697327	46.705419    	10551	10534        	1737.647	81.203 	-74.3	-42.5         	5.4  	16.0     	051     	34483	0.364163
1772                    	240.8	-42.5                  	1                      	16.0 	232                    	-113.697171	46.705487    	10556	10540        	1738.448	81.140 	-74.3	-42.5         	5.5  	16.0     	051     	34498	0.363882
1773                    	240.6	-42.5                  	1                      	16.0 	232                    	-113.697015	46.705555    	10562	10545        	1739.233	81.078 	-74.3	-42.5         	5.5  	16.0     	051     	34513	0.363601
1774                    	240.5	-42.6                  	1                      	15.9 	232                    	-113.696860	46.705623    	10567	10550        	1740.034	81.015 	-74.3	-42.5         	5.5  	16.0     	051     	34528	0.363321
1775                    	240.3	-42.6                  	1                      	15.8 	233                    	-113.696704	46.705691    	10573	10556        	1740.835	80.953 	-74.3	-42.6         	5.5  	16.0     	051     	34543	0.363041
1776                    	240.1	-42.6                  	1                      	15.7 	233                    	-113.696548	46.705759    	10578	10561        	1741.621	80.890 	-74.3	-42.6         	5.5  	16.0     	051     	34558	0.362761
1777                    	239.9	-42.6                  	1                      	15.6 	233                    	-113.696393	46.705827    	10583	10567        	1742.422	80.828 	-74.3	-42.6         	5.5  	16.0     	051     	34573	0.362480
1778                    	239.7	-42.6                  	1                      	15.6 	233                    	-113.696237	46.705895    	10589	10572        	1743.223	80.766 	-74.3	-42.6         	5.5  	16.0     	051     	34588	0.362200
1779                    	239.5	-42.6                  	1                      	15.5 	234                    	-113.696081	46.705964    	10594	10578        	1744.007	80.702 	-74.3	-42.6         	5.5  	16.0     	051     	34603	0.361916
1780                    	239.3	-42.6                  	1                      	15.4 	234                    	-113.695925	46.706032    	10600	10583        	1744.805	80.636 	-74.3	-42.6         	5.5  	16.0     	051     	34618	0.361619
1781                    	239.1	-42.6                  	1                      	15.3 	234                    	-113.695770	46.706100    	10605	10589        	1745.602	80.570 	-74.3	-42.6         	5.5  	16.0     	051     	34633	0.361321
1782                    	238.9	-42.6                  	1                      	15.2 	234                    	-113.695614	46.706168    	10611	10594        	1746.384	80.504 	-74.3	-42.6         	5.5  	16.0     	051     	34648	0.361024
1783                    	238.7	-42.6                  	1                      	15.2 	234                    	-113.695458	46.706236    	10616	10600        	1747.181	80.438 	-74.3	-42.6         	5.5  	16.0     	051     	34663	0.360727
1784                    	238.5	-42.6                  	1                      	15.1 	235                    	-113.695302	46.706304    	10622	10605        	1747.979	80.372 	-74.3	-42.6         	5.5  	16.0     	051     	34678	0.360430
1785                    	238.3	-42.6                  	1                      	15.0 	235                    	-113.695147	46.706372    	10627	10610        	1748.761	80.306 	-74.3	-42.6         	5.5  	16.0     	051     	34693	0.360133
1786                    	238.1	-42.6                  	1                      	14.9 	235                    	-113.694991	46.706440    	10633	10616        	1749.558	80.240 	-74.2	-42.6         	5.5  	16.0     	051     	34708	0.359837
1787                    	237.9	-42.6                  	1                      	14.8 	235                    	-113.694835	46.706508    	10638	10621        	1750.356	80.174 	-74.2	-42.6         	5.5  	16.0     	051     	34724	0.359541
1788                    	237.8	-42.6                  	1                      	14.8 	236                    	-113.694680	46.706576    	10644	10627        	1751.138	80.108 	-74.2	-42.6         	5.5  	16.0     	051     	34739	0.359245
1789                    	237.6	-42.6                  	1                      	14.7 	236                    	-113.694524	46.706645    	10649	10632        	1751.936	80.043 	-74.2	-42.6         	5.5  	16.0     	051     	34754	0.358950
1790                    	237.4	-42.5                  	1                      	14.6 	236                    	-113.694368	46.706713    	10655	10638        	1752.733	79.977 	-74.2	-42.5         	5.5  	16.0     	051     	34769	0.358654
1791                    	237.2	-42.5                  	1                      	14.5 	236                    	-113.694212	46.706781    	10660	10643        	1753.516	79.911 	-74.2	-42.5         	5.5  	16.0     	051     	34784	0.358359
1792                    	237.0	-42.5                  	1                      	14.5 	237                    	-113.694057	46.706849    	10665	10649        	1754.313	79.846 	-74.2	-42.5         	5.5  	16.0     	051     	34799	0.358065
1793                    	236.8	-42.5                  	1                      	14.4 	237                    	-113.693901	46.706917    	10671	10654        	1755.096	79.781 	-74.2	-42.5         	5.5  	16.0     	051     	34814	0.357772
1794                    	236.6	-42.5                  	1                      	14.3 	237                    	-113.693745	46.706985    	10676	10659        	1755.895	79.716 	-74.2	-42.5         	5.5  	16.0     	051     	34829	0.357480
1795                    	236.4	-42.5                  	1                      	14.2 	237                    	-113.693590	46.707053    	10682	10665        	1756.694	79.651 	-74.2	-42.5         	5.5  	16.0     	051     	34844	0.357189
1796                    	236.2	-42.5                  	1                      	14.1 	237                    	-113.693434	46.707121    	10687	10670        	1757.477	79.586 	-74.2	-42.5         	5.5  	16.0     	051     	34859	0.356898
1797                    	236.0	-42.5                  	1                      	14.1 	238                    	-113.693278	46.707189    	10693	10676        	1758.276	79.522 	-74.1	-42.5         	5.5  	16.0     	051     	34874	0.356607
1798                    	235.8	-42.5                  	1                      	14.0 	238                    	-113.693122	46.707257    	10698	10681        	1759.074	79.457 	-74.1	-42.5         	5.5  	16.0     	051     	34889	0.356316
1799                    	235.7	-42.5                  	1                      	13.9 	238                    	-113.692967	46.707326    	10704	10687        	1759.858	79.392 	-74.1	-42.5         	5.5  	16.0     	051     	34904	0.356025
1800                    	235.5	-42.5                  	1                      	13.8 	238                    	-113.692811	46.707394    	10709	10692        	1760.657	79.328 	-74.1	-42.5         	5.5  	16.0     	051     	34919	0.355735
1801                    	235.3	-42.5                  	1                      	13.7 	238                    	-113.692661	46.707459    	10714	10697        	1761.387	79.273 	-74.1	-42.5         	5.0  	16.0     	051     	34933	0.355490
1802                    	235.1	-42.5                  	1                      	13.7 	239                    	-113.692515	46.707522    	10719	10702        	1762.039	79.219 	-74.1	-42.5         	4.5  	16.0     	051     	34947	0.355245
1803                    	235.0	-42.5                  	1                      	13.6 	239                    	-113.692370	46.707584    	10723	10706        	1762.707	79.165 	-74.1	-42.5         	4.5  	16.0     	051     	34961	0.355000
1804                    	234.8	-42.5                  	1                      	13.5 	239                    	-113.692224	46.707647    	10728	10711        	1763.359	79.110 	-74.1	-42.5         	4.5  	16.0     	051     	34975	0.354755
1805                    	234.7	-42.5                  	1                      	13.4 	239                    	-113.692078	46.707710    	10732	10715        	1764.027	79.056 	-74.1	-42.5         	4.5  	16.0     	051     	34989	0.354510
1806                    	234.5	-42.5                  	1                      	13.4 	239                    	-113.691933	46.707773    	10737	10720        	1764.681	79.003 	-74.1	-42.5         	4.5  	16.0     	051     	35002	0.354274
1807                    	234.3	-42.5                  	1                      	13.3 	240                    	-113.691787	46.707835    	10741	10724        	1765.340	78.956 	-74.1	-42.5         	4.5  	16.0     	051     	35016	0.354059
1808                    	234.2	-42.5                  	1                      	13.2 	240                    	-113.691641	46.707898    	10746	10729        	1766.014	78.908 	-74.1	-42.5         	4.5  	16.0     	051     	35030	0.353844
1809                    	234.0	-42.6                  	1                      	13.1 	240                    	-113.691496	46.707961    	10750	10733        	1766.673	78.860 	-74.1	-42.6         	4.5  	16.0     	051     	35044	0.353629
1810                    	233.9	-42.6                  	1                      	13.1 	240                    	-113.691350	46.708024    	10755	10738        	1767.347	78.812 	-74.1	-42.6         	4.5  	16.0     	051     	35058	0.353415
